ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET006394,CUST008637,ATM Withdrawal Failed,2025-03-21,4
TICKET006395,CUST044420,KYC Verification Delay,2024-05-12,3
TICKET006396,CUST096653,Delayed Refund,2024-05-12,10
TICKET006397,CUST080511,Loan Application Rejected,2024-06-24,9
TICKET006398,CUST066058,Mobile App Issues,2024-06-18,6
TICKET006399,CUST016261,Delayed Refund,2025-03-07,2
TICKET006400,CUST004276,Delayed Refund,2024-07-28,0
TICKET006401,CUST088368,Unauthorized Transaction,2024-10-27,5
TICKET006402,CUST047945,Unauthorized Transaction,2025-04-10,5
TICKET006403,CUST074952,Incorrect Charges,2024-09-22,5
TICKET006404,CUST066461,ATM Withdrawal Failed,2025-01-24,6
TICKET006405,CUST078763,Delayed Refund,2024-09-28,9
TICKET006406,CUST070611,Card Not Working,2024-06-07,8
TICKET006407,CUST085657,KYC Verification Delay,2024-05-20,0
TICKET006408,CUST057710,Mobile App Issues,2025-02-04,8
TICKET006409,CUST054915,Loan Application Rejected,2024-08-21,10
TICKET006410,CUST008389,ATM Withdrawal Failed,2024-09-13,6
TICKET006411,CUST093176,Poor Customer Service,2025-01-22,5
TICKET006412,CUST051797,Unauthorized Transaction,2024-06-03,0
TICKET006413,CUST028675,Card Not Working,2024-05-18,4
TICKET006414,CUST090017,Delayed Refund,2024-05-10,1
TICKET006415,CUST033116,Incorrect Charges,2025-02-22,8
TICKET006416,CUST011707,ATM Withdrawal Failed,2024-05-09,2
TICKET006417,CUST057390,Poor Customer Service,2024-09-04,10
TICKET006418,CUST075690,Incorrect Charges,2024-11-07,4
TICKET006419,CUST087332,Unauthorized Transaction,2024-10-01,10
TICKET006420,CUST015123,KYC Verification Delay,2024-05-29,3
TICKET006421,CUST007396,Loan Application Rejected,2024-09-27,6
TICKET006422,CUST033694,Mobile App Issues,2024-08-09,8
TICKET006423,CUST016840,Incorrect Charges,2025-02-26,5
TICKET006424,CUST082444,Card Not Working,2024-07-04,8
TICKET006425,CUST032682,Incorrect Charges,2025-01-19,6
TICKET006426,CUST010068,Poor Customer Service,2024-06-14,6
TICKET006427,CUST067887,Delayed Refund,2024-06-14,8
TICKET006428,CUST014970,KYC Verification Delay,2024-12-16,1
TICKET006429,CUST056008,Loan Application Rejected,2025-01-06,2
TICKET006430,CUST024998,Loan Application Rejected,2025-05-06,9
TICKET006431,CUST010234,Card Not Working,2024-05-22,8
TICKET006432,CUST025176,Mobile App Issues,2024-10-09,6
TICKET006433,CUST017002,ATM Withdrawal Failed,2024-12-15,6
TICKET006434,CUST054799,Poor Customer Service,2024-08-26,3
TICKET006435,CUST068194,ATM Withdrawal Failed,2024-10-01,5
TICKET006436,CUST033931,Account Locked,2025-04-11,2
TICKET006437,CUST057649,Incorrect Charges,2024-12-27,2
TICKET006438,CUST008617,Loan Application Rejected,2025-02-21,8
TICKET006439,CUST000325,ATM Withdrawal Failed,2025-04-24,10
TICKET006440,CUST092476,Unauthorized Transaction,2025-01-27,4
TICKET006441,CUST071392,Incorrect Charges,2024-06-28,10
TICKET006442,CUST075592,KYC Verification Delay,2025-01-04,8
TICKET006443,CUST024794,Loan Application Rejected,2024-06-04,2
TICKET006444,CUST054335,Poor Customer Service,2024-06-06,9
TICKET006445,CUST033911,ATM Withdrawal Failed,2025-02-05,8
TICKET006446,CUST062368,ATM Withdrawal Failed,2024-06-07,3
TICKET006447,CUST001667,Account Locked,2024-06-28,3
TICKET006448,CUST063366,Account Locked,2025-01-22,2
TICKET006449,CUST053411,ATM Withdrawal Failed,2025-03-17,4
TICKET006450,CUST095794,Incorrect Charges,2024-11-11,8
TICKET006451,CUST025740,KYC Verification Delay,2024-09-27,7
TICKET006452,CUST083321,Account Locked,2024-08-06,1
TICKET006453,CUST058185,KYC Verification Delay,2024-08-11,7
TICKET006454,CUST018007,Account Locked,2024-05-19,0
TICKET006455,CUST084376,KYC Verification Delay,2024-12-14,9
TICKET006456,CUST063164,Poor Customer Service,2025-02-03,3
TICKET006457,CUST018257,Unauthorized Transaction,2025-05-02,6
TICKET006458,CUST017653,ATM Withdrawal Failed,2024-07-05,1
TICKET006459,CUST043870,Unauthorized Transaction,2024-07-18,7
TICKET006460,CUST087339,KYC Verification Delay,2024-09-25,3
TICKET006461,CUST021923,KYC Verification Delay,2024-08-04,6
TICKET006462,CUST032449,Account Locked,2024-08-10,4
TICKET006463,CUST061011,Unauthorized Transaction,2024-08-24,4
TICKET006464,CUST054918,KYC Verification Delay,2025-03-09,1
TICKET006465,CUST004097,Loan Application Rejected,2025-02-04,0
TICKET006466,CUST044421,ATM Withdrawal Failed,2025-02-05,8
TICKET006467,CUST062380,Loan Application Rejected,2024-09-24,5
TICKET006468,CUST032121,ATM Withdrawal Failed,2024-12-03,8
TICKET006469,CUST071168,Account Locked,2025-04-02,5
TICKET006470,CUST071610,Card Not Working,2024-12-21,3
TICKET006471,CUST047297,ATM Withdrawal Failed,2024-12-27,8
TICKET006472,CUST005889,ATM Withdrawal Failed,2024-12-24,6
TICKET006473,CUST063016,Account Locked,2024-12-05,1
TICKET006474,CUST045677,Incorrect Charges,2025-02-05,6
TICKET006475,CUST068001,Account Locked,2024-11-02,10
TICKET006476,CUST024426,Incorrect Charges,2024-06-03,10
TICKET006477,CUST099748,Card Not Working,2024-07-19,3
TICKET006478,CUST087716,Incorrect Charges,2024-10-13,4
TICKET006479,CUST054660,Mobile App Issues,2025-02-27,3
TICKET006480,CUST007272,Loan Application Rejected,2024-07-16,0
TICKET006481,CUST025775,Mobile App Issues,2024-09-02,3
TICKET006482,CUST038465,Account Locked,2025-03-16,8
TICKET006483,CUST033187,Mobile App Issues,2024-09-11,0
TICKET006484,CUST099768,Mobile App Issues,2025-03-26,3
TICKET006485,CUST000126,Incorrect Charges,2025-04-08,4
TICKET006486,CUST083072,Unauthorized Transaction,2024-08-30,5
TICKET006487,CUST099661,Poor Customer Service,2025-02-20,3
TICKET006488,CUST098800,Poor Customer Service,2025-03-04,8
TICKET006489,CUST045616,Account Locked,2024-05-17,0
TICKET006490,CUST078723,Incorrect Charges,2025-05-05,8
TICKET006491,CUST050611,Card Not Working,2025-04-14,4
TICKET006492,CUST062845,Card Not Working,2024-07-26,3
TICKET006493,CUST023436,Loan Application Rejected,2025-04-24,5
TICKET006494,CUST086096,Loan Application Rejected,2025-01-16,5
TICKET006495,CUST091477,Poor Customer Service,2024-06-25,5
TICKET006496,CUST037664,Account Locked,2024-12-25,0
TICKET006497,CUST033216,Poor Customer Service,2024-09-09,8
TICKET006498,CUST030400,Incorrect Charges,2025-03-19,8
TICKET006499,CUST078669,Poor Customer Service,2025-04-18,2
TICKET006500,CUST083774,ATM Withdrawal Failed,2025-04-18,9
TICKET006501,CUST068233,Unauthorized Transaction,2024-08-23,2
TICKET006502,CUST057727,ATM Withdrawal Failed,2024-09-10,3
TICKET006503,CUST011595,Mobile App Issues,2025-02-05,5
TICKET006504,CUST095859,ATM Withdrawal Failed,2025-04-27,6
TICKET006505,CUST004229,Card Not Working,2024-08-15,0
TICKET006506,CUST077770,Mobile App Issues,2024-10-29,10
TICKET006507,CUST080842,Poor Customer Service,2024-09-04,2
TICKET006508,CUST064453,ATM Withdrawal Failed,2024-07-22,3
TICKET006509,CUST020482,Loan Application Rejected,2024-12-25,10
TICKET006510,CUST075456,Poor Customer Service,2024-12-18,0
TICKET006511,CUST054359,Unauthorized Transaction,2024-11-06,4
TICKET006512,CUST012989,Incorrect Charges,2024-07-15,7
TICKET006513,CUST060548,Account Locked,2024-05-12,1
TICKET006514,CUST051781,Loan Application Rejected,2024-12-11,6
TICKET006515,CUST069138,Mobile App Issues,2024-08-24,1
TICKET006516,CUST036183,Card Not Working,2024-08-04,4
TICKET006517,CUST022339,Account Locked,2025-05-08,2
TICKET006518,CUST014777,ATM Withdrawal Failed,2024-06-29,6
TICKET006519,CUST031326,Poor Customer Service,2025-01-16,4
TICKET006520,CUST005823,Loan Application Rejected,2024-08-16,4
TICKET006521,CUST077899,Unauthorized Transaction,2025-05-07,3
TICKET006522,CUST076420,KYC Verification Delay,2024-06-03,3
TICKET006523,CUST019835,ATM Withdrawal Failed,2025-02-02,2
TICKET006524,CUST077051,Card Not Working,2024-07-27,9
TICKET006525,CUST072919,Unauthorized Transaction,2024-11-12,5
TICKET006526,CUST001955,Incorrect Charges,2024-05-12,10
TICKET006527,CUST041619,Mobile App Issues,2025-02-19,0
TICKET006528,CUST036369,Incorrect Charges,2024-10-02,4
TICKET006529,CUST085093,Poor Customer Service,2024-06-19,8
TICKET006530,CUST004553,Mobile App Issues,2025-01-14,4
TICKET006531,CUST017650,Poor Customer Service,2024-06-24,3
TICKET006532,CUST022203,Card Not Working,2024-05-19,7
TICKET006533,CUST021257,Unauthorized Transaction,2024-08-02,1
TICKET006534,CUST093543,Delayed Refund,2025-03-28,9
TICKET006535,CUST078063,Loan Application Rejected,2024-12-17,1
TICKET006536,CUST014408,Incorrect Charges,2024-12-12,9
TICKET006537,CUST033392,Incorrect Charges,2025-01-26,0
TICKET006538,CUST001745,Delayed Refund,2024-11-03,7
TICKET006539,CUST031187,KYC Verification Delay,2025-05-05,5
TICKET006540,CUST046397,Poor Customer Service,2024-11-18,1
TICKET006541,CUST046545,Poor Customer Service,2024-07-28,3
TICKET006542,CUST022600,Delayed Refund,2025-03-21,9
TICKET006543,CUST079059,Poor Customer Service,2024-07-18,9
TICKET006544,CUST086808,Loan Application Rejected,2024-12-20,1
TICKET006545,CUST001164,Delayed Refund,2024-07-29,0
TICKET006546,CUST024279,Mobile App Issues,2024-05-24,2
TICKET006547,CUST093052,Poor Customer Service,2024-10-08,9
TICKET006548,CUST037641,Delayed Refund,2024-08-18,0
TICKET006549,CUST065678,Account Locked,2025-03-16,9
TICKET006550,CUST093850,Unauthorized Transaction,2024-11-24,8
TICKET006551,CUST022958,Mobile App Issues,2025-05-01,3
TICKET006552,CUST093917,Card Not Working,2025-01-30,0
TICKET006553,CUST098417,Poor Customer Service,2024-09-20,0
TICKET006554,CUST071709,Loan Application Rejected,2024-07-12,8
TICKET006555,CUST038655,ATM Withdrawal Failed,2024-10-06,2
TICKET006556,CUST098921,Card Not Working,2024-05-23,6
TICKET006557,CUST054086,Delayed Refund,2024-12-30,7
TICKET006558,CUST006839,Account Locked,2024-10-03,9
TICKET006559,CUST072650,ATM Withdrawal Failed,2024-11-19,3
TICKET006560,CUST016747,Card Not Working,2025-05-03,4
TICKET006561,CUST044389,ATM Withdrawal Failed,2025-01-29,10
TICKET006562,CUST060514,Account Locked,2024-05-22,8
TICKET006563,CUST012990,Card Not Working,2025-02-09,4
TICKET006564,CUST020154,KYC Verification Delay,2024-12-30,8
TICKET006565,CUST069884,KYC Verification Delay,2024-12-21,7
TICKET006566,CUST074351,Account Locked,2024-10-07,1
TICKET006567,CUST075043,Loan Application Rejected,2024-10-02,7
TICKET006568,CUST000367,Delayed Refund,2025-04-18,0
TICKET006569,CUST001624,Incorrect Charges,2024-08-06,9
TICKET006570,CUST084186,Unauthorized Transaction,2025-04-08,6
TICKET006571,CUST099169,Incorrect Charges,2024-11-03,0
TICKET006572,CUST077199,Delayed Refund,2024-09-15,8
TICKET006573,CUST047169,Loan Application Rejected,2024-08-08,5
TICKET006574,CUST048972,Account Locked,2024-06-11,5
TICKET006575,CUST059203,Poor Customer Service,2024-07-20,5
TICKET006576,CUST011666,Account Locked,2025-03-18,1
TICKET006577,CUST001424,Delayed Refund,2024-12-04,9
TICKET006578,CUST005069,Loan Application Rejected,2025-04-01,5
TICKET006579,CUST079691,Delayed Refund,2025-03-04,10
TICKET006580,CUST053874,Unauthorized Transaction,2024-06-11,7
TICKET006581,CUST022429,KYC Verification Delay,2024-05-12,2
TICKET006582,CUST056556,Loan Application Rejected,2024-12-02,8
TICKET006583,CUST019759,Delayed Refund,2024-09-22,3
TICKET006584,CUST022045,Incorrect Charges,2024-06-09,9
TICKET006585,CUST056038,Incorrect Charges,2025-03-17,3
TICKET006586,CUST088647,Loan Application Rejected,2024-12-30,1
TICKET006587,CUST078177,Mobile App Issues,2024-11-01,5
TICKET006588,CUST040985,Poor Customer Service,2025-03-01,3
TICKET006589,CUST068216,KYC Verification Delay,2025-02-28,8
TICKET006590,CUST089108,Poor Customer Service,2024-05-21,5
TICKET006591,CUST034690,Delayed Refund,2025-04-19,4
TICKET006592,CUST079815,Delayed Refund,2025-03-21,9
TICKET006593,CUST029984,Mobile App Issues,2025-01-19,0
TICKET006594,CUST093653,KYC Verification Delay,2025-02-26,2
TICKET006595,CUST012027,Poor Customer Service,2024-08-06,3
TICKET006596,CUST050793,Card Not Working,2024-07-04,7
TICKET006597,CUST015387,Poor Customer Service,2025-03-04,6
TICKET006598,CUST040680,Poor Customer Service,2025-04-04,8
TICKET006599,CUST097261,Card Not Working,2024-12-26,8
TICKET006600,CUST029216,Delayed Refund,2025-01-27,8
TICKET006601,CUST023903,Delayed Refund,2024-10-27,0
TICKET006602,CUST026520,Mobile App Issues,2024-05-17,7
TICKET006603,CUST049302,Unauthorized Transaction,2025-03-04,3
TICKET006604,CUST019096,KYC Verification Delay,2024-12-10,3
TICKET006605,CUST027416,Loan Application Rejected,2024-05-30,1
TICKET006606,CUST093865,ATM Withdrawal Failed,2025-02-22,5
TICKET006607,CUST074645,Incorrect Charges,2024-05-24,0
TICKET006608,CUST063964,Loan Application Rejected,2024-08-04,7
TICKET006609,CUST026481,ATM Withdrawal Failed,2024-08-03,8
TICKET006610,CUST090015,Card Not Working,2024-10-17,0
TICKET006611,CUST015167,Mobile App Issues,2024-07-27,1
TICKET006612,CUST070719,Unauthorized Transaction,2024-12-25,4
TICKET006613,CUST074739,ATM Withdrawal Failed,2024-06-18,0
TICKET006614,CUST096060,Card Not Working,2024-06-20,7
TICKET006615,CUST039191,Delayed Refund,2024-12-13,2
TICKET006616,CUST074605,Loan Application Rejected,2024-06-18,0
TICKET006617,CUST008964,Unauthorized Transaction,2024-08-03,10
TICKET006618,CUST025281,Unauthorized Transaction,2024-12-21,3
TICKET006619,CUST017440,ATM Withdrawal Failed,2025-02-11,1
TICKET006620,CUST096203,Incorrect Charges,2025-02-14,5
TICKET006621,CUST074844,Unauthorized Transaction,2025-03-25,10
TICKET006622,CUST083343,Mobile App Issues,2025-05-08,8
TICKET006623,CUST061345,Delayed Refund,2025-04-29,10
TICKET006624,CUST092320,Poor Customer Service,2025-01-04,9
TICKET006625,CUST041032,Unauthorized Transaction,2025-01-18,7
TICKET006626,CUST090597,KYC Verification Delay,2024-12-14,9
TICKET006627,CUST050483,Incorrect Charges,2025-04-14,2
TICKET006628,CUST084653,Mobile App Issues,2024-06-05,4
TICKET006629,CUST073991,Account Locked,2025-04-15,4
TICKET006630,CUST018246,Loan Application Rejected,2025-04-27,5
TICKET006631,CUST000803,Mobile App Issues,2024-10-06,0
TICKET006632,CUST044422,Delayed Refund,2025-05-08,0
TICKET006633,CUST006511,Mobile App Issues,2025-04-19,6
TICKET006634,CUST064436,Account Locked,2025-03-19,4
TICKET006635,CUST029136,Card Not Working,2025-02-08,8
TICKET006636,CUST025143,KYC Verification Delay,2025-04-13,3
TICKET006637,CUST003993,Poor Customer Service,2025-02-17,0
TICKET006638,CUST088398,Card Not Working,2024-06-11,0
TICKET006639,CUST089605,Loan Application Rejected,2024-08-25,2
TICKET006640,CUST052164,Loan Application Rejected,2025-02-20,8
TICKET006641,CUST062172,Card Not Working,2025-02-20,9
TICKET006642,CUST073544,Loan Application Rejected,2025-03-09,6
TICKET006643,CUST090690,Loan Application Rejected,2024-07-10,3
TICKET006644,CUST094411,KYC Verification Delay,2024-09-21,3
TICKET006645,CUST015154,Mobile App Issues,2024-06-15,2
TICKET006646,CUST031116,Incorrect Charges,2024-08-02,1
TICKET006647,CUST049495,Account Locked,2024-11-24,4
TICKET006648,CUST056552,Unauthorized Transaction,2024-12-18,8
TICKET006649,CUST087829,Incorrect Charges,2024-06-16,10
TICKET006650,CUST006365,Incorrect Charges,2024-10-16,7
TICKET006651,CUST014080,Poor Customer Service,2024-10-24,1
TICKET006652,CUST090469,Unauthorized Transaction,2025-03-14,10
TICKET006653,CUST024292,Poor Customer Service,2024-10-01,1
TICKET006654,CUST009521,Card Not Working,2024-07-23,8
TICKET006655,CUST020709,KYC Verification Delay,2024-06-27,10
TICKET006656,CUST023653,KYC Verification Delay,2024-08-01,4
TICKET006657,CUST087390,ATM Withdrawal Failed,2024-05-28,0
TICKET006658,CUST097777,ATM Withdrawal Failed,2024-08-25,4
TICKET006659,CUST091254,Loan Application Rejected,2024-07-12,1
TICKET006660,CUST093094,ATM Withdrawal Failed,2024-05-13,0
TICKET006661,CUST091104,KYC Verification Delay,2025-04-08,4
TICKET006662,CUST006087,Poor Customer Service,2025-02-09,0
TICKET006663,CUST027396,Unauthorized Transaction,2025-01-27,0
TICKET006664,CUST057397,Mobile App Issues,2024-08-31,2
TICKET006665,CUST022331,Card Not Working,2025-04-02,8
TICKET006666,CUST054308,Loan Application Rejected,2024-10-13,1
TICKET006667,CUST050659,Incorrect Charges,2025-02-14,2
TICKET006668,CUST013308,ATM Withdrawal Failed,2025-03-07,4
TICKET006669,CUST093808,Unauthorized Transaction,2024-08-31,1
TICKET006670,CUST098683,Loan Application Rejected,2025-01-23,8
TICKET006671,CUST084585,Mobile App Issues,2024-05-19,8
TICKET006672,CUST030828,Mobile App Issues,2024-11-05,6
TICKET006673,CUST097564,Incorrect Charges,2024-11-03,7
TICKET006674,CUST011125,Card Not Working,2024-11-07,9
TICKET006675,CUST090707,ATM Withdrawal Failed,2024-10-17,9
TICKET006676,CUST054077,Mobile App Issues,2025-03-04,7
TICKET006677,CUST014589,Mobile App Issues,2024-12-22,8
TICKET006678,CUST090254,Card Not Working,2025-04-20,4
TICKET006679,CUST046868,Mobile App Issues,2025-04-27,3
TICKET006680,CUST055886,Unauthorized Transaction,2024-05-22,7
TICKET006681,CUST079232,Delayed Refund,2024-05-10,8
TICKET006682,CUST084785,Unauthorized Transaction,2025-04-28,8
TICKET006683,CUST065495,Incorrect Charges,2024-12-30,9
TICKET006684,CUST033746,Mobile App Issues,2024-11-01,0
TICKET006685,CUST063706,ATM Withdrawal Failed,2024-07-03,8
TICKET006686,CUST016059,Incorrect Charges,2025-01-11,1
TICKET006687,CUST007479,Incorrect Charges,2025-02-15,0
TICKET006688,CUST070275,Incorrect Charges,2024-09-10,3
TICKET006689,CUST014088,ATM Withdrawal Failed,2024-05-11,7
TICKET006690,CUST021181,Unauthorized Transaction,2024-07-15,8
TICKET006691,CUST045239,Card Not Working,2025-02-21,2
TICKET006692,CUST016699,Loan Application Rejected,2025-02-27,4
TICKET006693,CUST071587,Unauthorized Transaction,2024-05-17,9
TICKET006694,CUST080676,ATM Withdrawal Failed,2025-04-16,3
TICKET006695,CUST054514,ATM Withdrawal Failed,2024-05-15,0
TICKET006696,CUST000763,Poor Customer Service,2024-05-15,7
TICKET006697,CUST063737,KYC Verification Delay,2024-09-01,3
TICKET006698,CUST060486,Card Not Working,2024-09-20,0
TICKET006699,CUST084552,Incorrect Charges,2024-08-07,6
TICKET006700,CUST023175,ATM Withdrawal Failed,2024-12-03,4
TICKET006701,CUST044075,Mobile App Issues,2024-12-05,0
TICKET006702,CUST019072,KYC Verification Delay,2024-05-20,6
TICKET006703,CUST079006,Poor Customer Service,2024-06-08,9
TICKET006704,CUST038908,Poor Customer Service,2025-05-06,10
TICKET006705,CUST016781,Account Locked,2024-11-05,4
TICKET006706,CUST003777,Mobile App Issues,2025-01-14,0
TICKET006707,CUST072533,Card Not Working,2025-04-01,3
TICKET006708,CUST099735,Account Locked,2024-11-07,1
TICKET006709,CUST045887,Unauthorized Transaction,2024-12-04,9
TICKET006710,CUST034806,ATM Withdrawal Failed,2024-12-04,9
TICKET006711,CUST048200,Loan Application Rejected,2024-05-16,7
TICKET006712,CUST091327,KYC Verification Delay,2025-03-08,4
TICKET006713,CUST038109,Poor Customer Service,2024-09-03,0
TICKET006714,CUST035540,Mobile App Issues,2024-07-03,8
TICKET006715,CUST021106,Loan Application Rejected,2024-07-25,0
TICKET006716,CUST081289,KYC Verification Delay,2024-09-26,3
TICKET006717,CUST065667,KYC Verification Delay,2024-07-17,1
TICKET006718,CUST094345,Card Not Working,2024-09-15,9
TICKET006719,CUST016823,KYC Verification Delay,2024-09-27,5
TICKET006720,CUST028181,KYC Verification Delay,2024-07-01,9
TICKET006721,CUST013412,ATM Withdrawal Failed,2024-08-27,1
TICKET006722,CUST036199,Unauthorized Transaction,2025-01-25,4
TICKET006723,CUST015451,Unauthorized Transaction,2024-05-30,10
TICKET006724,CUST079067,Loan Application Rejected,2024-08-06,7
TICKET006725,CUST067627,KYC Verification Delay,2024-12-11,4
TICKET006726,CUST080299,Incorrect Charges,2024-05-16,0
TICKET006727,CUST050041,Incorrect Charges,2024-09-12,7
TICKET006728,CUST054208,Poor Customer Service,2024-05-13,8
TICKET006729,CUST022682,KYC Verification Delay,2025-04-01,8
TICKET006730,CUST004833,ATM Withdrawal Failed,2025-03-24,0
